Stunde;2019;2020;2021;2022
8072;0.06728;0.08367;0.24208;0.25305
8073;0.07647;0.10546;0.25641;0.25693
8074;0.071;0.10542;0.21752;0.28167
8075;0.06049;0.10006;0.17996;0.3113
8076;0.05931;0.09519;0.15992;0.31609
8077;0.05524;0.08495;0.14001;0.30744
8078;0.0545;0.0829;0.1408;0.3025
8079;0.05686;0.09;0.13823;0.31591
8080;0.0579;0.08809;0.14372;0.31591
8081;0.06;0.1054;0.15998;0.33092
8082;0.0618;0.11056;0.17003;0.35873
8083;0.04976;0.09903;0.13825;0.3431
8084;0.04732;0.07779;0.1303;0.31174
8085;0.04232;0.064;0.11522;0.29055
8086;0.04067;0.05555;0.11671;0.2899
8087;0.03927;0.05139;0.11959;0.2787
8088;0.03705;0.04345;0.10648;0.24449
8089;0.035;0.04185;0.12506;0.2307
8090;0.035;0.04121;0.12528;0.21992
8091;0.03524;0.03909;0.17146;0.23119
8092;0.03558;0.03825;0.185;0.20881
8093;0.03687;0.03912;0.18501;0.20852
8094;0.03751;0.04263;0.18379;0.21308
8095;0.04269;0.05342;0.1876;0.21184
8096;0.0534;0.06004;0.205;0.21886
8097;0.05476;0.06257;0.22279;0.2553
8098;0.05147;0.06601;0.23501;0.28883
8099;0.04634;0.06225;0.23955;0.30073
8100;0.04499;0.06248;0.23501;0.30657
8101;0.04381;0.06169;0.23792;0.30485
8102;0.04799;0.05814;0.222;0.30153
8103;0.05501;0.05573;0.21873;0.30607
8104;0.0583;0.05133;0.21;0.30824
8105;0.06269;0.05028;0.222;0.3249
8106;0.0706;0.05294;0.24305;0.34742
8107;0.06006;0.04718;0.23057;0.30486
8108;0.0601;0.04163;0.19677;0.302
8109;0.05293;0.0342;0.20027;0.26163
8110;0.0495;0.03125;0.15771;0.2792
8111;0.0417;0.03123;0.15089;0.2659
8112;0.0391;0.0275;0.11986;0.24317
8113;0.03616;0.03083;0.08748;0.20516
8114;0.03573;0.02843;0.08792;0.19589
8115;0.03586;0.02788;0.08463;0.18322
8116;0.03575;0.02716;0.08099;0.18168
8117;0.03556;0.0246;0.08092;0.16366
8118;0.03614;0.03045;0.08477;0.25061
8119;0.04222;0.03369;0.08097;0.292
8120;0.05959;0.0334;0.0919;0.36899
8121;0.05829;0.03882;0.10005;0.40633
8122;0.05123;0.0396;0.12143;0.40049
8123;0.04615;0.03739;0.13256;0.39965
8124;0.04187;0.04258;0.21;0.42193
8125;0.04161;0.04072;0.20006;0.40491
8126;0.04152;0.0404;0.19756;0.39296
8127;0.04695;0.04499;0.20102;0.41346
8128;0.05041;0.05248;0.20978;0.42991
8129;0.05147;0.05588;0.22907;0.43073
8130;0.04663;0.06436;0.25691;0.44498
8131;0.04344;0.05918;0.26;0.43315
8132;0.03815;0.05517;0.22098;0.42792
8133;0.03624;0.04792;0.20864;0.3923
8134;0.03489;0.0509;0.19538;0.33311
8135;0.03279;0.05003;0.19613;0.32456
8136;0.02494;0.04583;0.16592;0.29262
8137;0.02518;0.04103;0.19753;0.2981
8138;0.02503;0.03861;0.18257;0.27791
8139;0.01877;0.04031;0.1842;0.2759
8140;0.0136;0.03831;0.17412;0.27769
8141;0.01914;0.03806;0.17414;0.28738
8142;0.02516;0.0386;0.18195;0.30923
8143;0.03067;0.03621;0.26339;0.37099
8144;0.03886;0.03878;0.3481;0.45493
8145;0.04025;0.03582;0.37154;0.45568
8146;0.03796;0.04911;0.36367;0.45995
8147;0.03892;0.05248;0.36;0.4532
8148;0.0389;0.05453;0.35301;0.46017
8149;0.03708;0.0549;0.33171;0.45397
8150;0.03779;0.0539;0.31513;0.4461
8151;0.0376;0.052;0.31493;0.45929
8152;0.03536;0.054;0.31707;0.45384
8153;0.0394;0.0552;0.3139;0.46153
8154;0.04007;0.058;0.31364;0.4794
8155;0.0378;0.05551;0.2764;0.45393
8156;0.03282;0.0558;0.25002;0.41826
8157;0.02809;0.05201;0.2258;0.36895
8158;0.02603;0.04215;0.199;0.319
8159;0.02581;0.0415;0.1955;0.30498
8160;0.0161;0.03662;0.1621;0.27428
8161;0.01455;0.04106;0.13145;0.26459
8162;0.00416;0.03874;0.11995;0.23572
8163;0.00006;0.03694;0.1149;0.20391
8164;-0.00497;0.035;0.11461;0.19996
8165;-0.00717;0.03428;0.13101;0.23018
8166;0.00007;0.03359;0.14545;0.2594
8167;-0.00244;0.03437;0.21006;0.25405
8168;0.02563;0.03784;0.28001;0.34501
8169;0.02739;0.03799;0.29915;0.38329
8170;0.03418;0.04511;0.29499;0.3457
8171;0.03357;0.05008;0.28556;0.32523
8172;0.0365;0.05462;0.29175;0.30501
8173;0.03501;0.05487;0.28394;0.29685
8174;0.03307;0.04915;0.28017;0.32315
8175;0.03537;0.04602;0.2872;0.40806
8176;0.03803;0.0473;0.29262;0.43674
8177;0.03904;0.05054;0.29494;0.45407
8178;0.04129;0.05493;0.27996;0.41926
8179;0.04268;0.05422;0.25009;0.4
8180;0.03997;0.0437;0.21097;0.38838
8181;0.03517;0.03876;0.19835;0.40882
8182;0.03421;0.03659;0.17743;0.32715
8183;0.03381;0.03651;0.12253;0.30072
8184;0.02872;0.03373;0.09136;0.28056
8185;0.00134;0.03617;0.08546;0.28656
8186;-0.00026;0.0323;0.07764;0.28078
8187;-0.01171;0.0303;0.06996;0.26967
8188;-0.01472;0.02945;0.06608;0.26991
8189;-0.03998;0.02944;0.07995;0.27549
8190;-0.04991;0.03564;0.09202;0.29979
8191;-0.05043;0.04649;0.11746;0.326
8192;-0.04995;0.058;0.17428;0.40009
8193;-0.04991;0.05823;0.22796;0.44743
8194;-0.04992;0.04069;0.22292;0.45409
8195;-0.04998;0.03874;0.20196;0.44785
8196;-0.03534;0.03676;0.20498;0.44622
8197;-0.02241;0.03594;0.21466;0.44847
8198;-0.00201;0.03956;0.22001;0.44826
8199;-0.00008;0.04169;0.24007;0.45405
8200;0.00035;0.05568;0.24719;0.45699
8201;0.00413;0.05996;0.26154;0.46292
8202;0.01523;0.06217;0.292;0.49821
8203;0.014;0.06192;0.26648;0.45927
8204;0.01208;0.05938;0.252;0.45402
8205;0.00044;0.0528;0.2107;0.43391
8206;0.00007;0.04641;0.1967;0.35313
8207;0.00049;0.04434;0.22121;0.32831
8208;-0.01472;0.0415;0.17421;0.29924
8209;-0.0111;0.04112;0.18968;0.33401
8210;-0.0151;0.03944;0.19474;0.30642
8211;-0.01609;0.03984;0.17051;0.30238
8212;-0.01499;0.03715;0.18107;0.29849
8213;-0.01276;0.03795;0.19496;0.30404
8214;-0.00585;0.04111;0.19683;0.31766
8215;0.02723;0.05158;0.24768;0.35877
8216;0.03857;0.06808;0.3082;0.45538
8217;0.03999;0.07411;0.33829;0.47429
8218;0.03977;0.07186;0.3462;0.4747
8219;0.03958;0.07244;0.33899;0.47133
8220;0.03973;0.07674;0.34;0.48416
8221;0.03991;0.07743;0.33564;0.4811
8222;0.03993;0.07696;0.33451;0.47
8223;0.03997;0.07648;0.34219;0.47644
8224;0.03958;0.07748;0.343;0.47391
8225;0.04017;0.08107;0.34921;0.47488
8226;0.04068;0.07897;0.35569;0.50791
8227;0.03922;0.06705;0.345;0.47737
8228;0.03795;0.06512;0.3163;0.45151
8229;0.0291;0.05946;0.2606;0.44
8230;0.02589;0.05564;0.22;0.376
8231;0.02531;0.05175;0.22495;0.33804
8232;0.01408;0.04705;0.19497;0.31622
8233;0.02602;0.04032;0.19797;0.31248
8234;0.02574;0.04124;0.17533;0.306
8235;0.02585;0.0388;0.15268;0.29079
8236;0.02853;0.03608;0.14678;0.28726
8237;0.03099;0.0364;0.15501;0.2849
8238;0.03551;0.04019;0.20002;0.28715
8239;0.04611;0.05248;0.23798;0.29535
8240;0.0531;0.069;0.28283;0.31358
8241;0.05638;0.0958;0.2995;0.34614
8242;0.05493;0.10539;0.29081;0.39661
8243;0.051;0.10539;0.28278;0.41933
8244;0.0499;0.10539;0.26649;0.41238
8245;0.04734;0.10537;0.25079;0.3981
8246;0.04699;0.10539;0.2451;0.3759
8247;0.04687;0.10539;0.24285;0.37707
8248;0.04655;0.10322;0.25461;0.3935
8249;0.04541;0.10539;0.27476;0.42059
8250;0.04896;0.114;0.30004;0.44992
8251;0.03984;0.10539;0.29735;0.4427
8252;0.0363;0.08936;0.26541;0.42072
8253;0.03522;0.0622;0.25457;0.36115
8254;0.03302;0.04911;0.23428;0.32388
8255;0.02978;0.04679;0.23338;0.30765
8256;0.02383;0.04255;0.21341;0.28827
8257;0.01785;0.0407;0.22111;0.30065
8258;0.0024;0.03824;0.21353;0.2928
8259;0.00009;0.03692;0.20803;0.28808
8260;0.00034;0.03588;0.2066;0.27252
8261;0.02057;0.03619;0.2016;0.26842
8262;0.02592;0.0425;0.2067;0.26924
8263;0.03231;0.0538;0.22007;0.28098
8264;0.03792;0.07293;0.2439;0.27973
8265;0.04095;0.09643;0.27317;0.29309
8266;0.0419;0.09394;0.29498;0.32009
8267;0.04415;0.09248;0.29105;0.32655
8268;0.0504;0.09299;0.29414;0.34519
8269;0.0506;0.08682;0.29249;0.34771
8270;0.05182;0.0931;0.25351;0.32474
8271;0.05129;0.08524;0.24109;0.32831
8272;0.05179;0.08968;0.24707;0.33651
8273;0.05286;0.101;0.26373;0.3616
8274;0.06023;0.10541;0.28159;0.41394
8275;0.05636;0.09356;0.28093;0.43005
8276;0.05361;0.07522;0.23435;0.41274
8277;0.0483;0.06174;0.2234;0.38398
8278;0.0447;0.05101;0.19837;0.33535
8279;0.04134;0.04663;0.17494;0.32385
8280;0.03717;0.04292;0.13001;0.30625
8281;0.037;0.04055;0.13622;0.28018
8282;0.03583;0.03675;0.1205;0.27768
8283;0.03502;0.03709;0.11417;0.27431
8284;0.03465;0.03472;0.10992;0.26979
8285;0.03518;0.03365;0.10698;0.26792
8286;0.03698;0.03708;0.1059;0.28371
8287;0.049;0.03878;0.10594;0.39224
8288;0.05764;0.05272;0.10827;0.505
8289;0.0616;0.05641;0.11573;0.54522
8290;0.0601;0.0571;0.13619;0.51399
8291;0.054;0.05581;0.17501;0.50547
8292;0.04969;0.05519;0.205;0.49762
8293;0.049;0.05465;0.205;0.48995
8294;0.04701;0.05411;0.19583;0.4828
8295;0.04719;0.05221;0.20457;0.50604
8296;0.04888;0.05462;0.23108;0.53573
8297;0.04776;0.05404;0.25333;0.55854
8298;0.05213;0.05562;0.282;0.58809
8299;0.04705;0.04551;0.2903;0.55866
8300;0.04116;0.04717;0.26864;0.50804
8301;0.03848;0.03761;0.26579;0.49
8302;0.03613;0.03665;0.23363;0.4089
8303;0.03507;0.0355;0.23653;0.36132
8304;0.03427;0.03561;0.18838;0.3132
8305;0.02864;0.037;0.18378;0.30614
8306;0.02771;0.03731;0.15662;0.28811
8307;0.02334;0.03709;0.14382;0.28528
8308;0.01127;0.03646;0.13781;0.27698
8309;0.01625;0.03596;0.14513;0.2823
8310;0.02505;0.03607;0.15711;0.31607
8311;0.03283;0.03525;0.2692;0.3689
8312;0.0396;0.03819;0.31361;0.4997
8313;0.04399;0.04213;0.325;0.57176
8314;0.0439;0.0462;0.33319;0.55329
8315;0.04082;0.05189;0.32684;0.51808
8316;0.04165;0.05378;0.32493;0.50516
8317;0.04391;0.05396;0.32065;0.48278
8318;0.04399;0.05118;0.3206;0.50603
8319;0.0407;0.04882;0.32094;0.55271
8320;0.04292;0.0504;0.32225;0.57025
8321;0.04504;0.05299;0.3319;0.59
8322;0.05088;0.05792;0.35373;0.66501
8323;0.04671;0.05792;0.32257;0.59594
8324;0.04305;0.05509;0.31579;0.52258
8325;0.03902;0.04827;0.26506;0.45247
8326;0.03651;0.04639;0.23275;0.35379
8327;0.03504;0.04463;0.23658;0.32103
8328;0.03396;0.04237;0.19204;0.28308
8329;0.03439;0.04299;0.18545;0.27482
8330;0.02911;0.0406;0.16014;0.27047
8331;0.0276;0.03788;0.14442;0.26869
8332;0.0255;0.03685;0.14493;0.2782
8333;0.02192;0.03592;0.16086;0.28021
8334;0.02008;0.03509;0.19733;0.31111
8335;0.02191;0.03588;0.21712;0.36882
8336;0.02673;0.0378;0.32008;0.49497
8337;0.03197;0.04146;0.35025;0.53999
8338;0.03065;0.04516;0.36412;0.56972
8339;0.02899;0.04828;0.3626;0.56518
8340;0.02797;0.05093;0.37001;0.56801
8341;0.02393;0.05191;0.3717;0.52607
8342;0.01523;0.04645;0.37047;0.51548
8343;0.01593;0.04443;0.37381;0.51495
8344;0.01704;0.04374;0.37267;0.52853
8345;0.02384;0.04551;0.38;0.545
8346;0.0278;0.0514;0.4;0.59
8347;0.02905;0.053;0.3935;0.557
8348;0.02583;0.05161;0.35992;0.52057
8349;0.01385;0.04153;0.33789;0.4879
8350;0.01564;0.04113;0.28877;0.39667
8351;0.01815;0.04135;0.2547;0.35172
8352;0.00439;0.03526;0.21889;0.32894
8353;0.00032;0.03401;0.2302;0.3
8354;0.00152;0.03223;0.2148;0.29074
8355;0.0023;0.03043;0.19998;0.27946
8356;0.0039;0.02518;0.18501;0.27019
8357;0.0022;0.02592;0.2057;0.27414
8358;0.00097;0.03136;0.2372;0.28963
8359;-0.00512;0.03627;0.2709;0.33673
8360;-0.00495;0.04397;0.33832;0.43274
8361;-0.00007;0.04414;0.33006;0.49003
8362;0.0001;0.04559;0.33009;0.48966
8363;-0.00094;0.04344;0.33144;0.47455
8364;0.00847;0.04449;0.33078;0.45072
8365;0.00583;0.04216;0.33006;0.40656
8366;0.00529;0.04555;0.32994;0.39653
8367;0.01001;0.04905;0.34568;0.45505
8368;0.02082;0.05413;0.34992;0.46993
8369;0.02718;0.054;0.35017;0.48503
8370;0.03351;0.06;0.402;0.5
8371;0.03136;0.05903;0.34799;0.49991
8372;0.03563;0.05478;0.33234;0.48553
8373;0.03429;0.04932;0.32274;0.4399
8374;0.0291;0.04455;0.25678;0.36772
8375;0.0328;0.04222;0.26076;0.33629
8376;0.02983;0.04005;0.25195;0.30606
8377;0.02946;0.03703;0.24119;0.2963
8378;0.03018;0.03654;0.23105;0.28812
8379;0.03091;0.0354;0.20815;0.28019
8380;0.02949;0.034;0.23062;0.27033
8381;0.02919;0.03528;0.25178;0.28255
8382;0.03177;0.03904;0.26649;0.29635
8383;0.03887;0.0421;0.31393;0.34451
8384;0.05001;0.05154;0.40356;0.45894
8385;0.04474;0.05762;0.41112;0.54349
8386;0.042;0.05788;0.4168;0.56172
8387;0.0412;0.0581;0.4088;0.54349
8388;0.04184;0.05997;0.40419;0.54083
8389;0.04211;0.0598;0.40018;0.49226
8390;0.04472;0.05766;0.39063;0.46912
8391;0.04603;0.0578;0.39524;0.4658
8392;0.04734;0.05748;0.39972;0.46514
8393;0.05;0.05894;0.41623;0.47855
8394;0.05201;0.0688;0.425;0.505
8395;0.05196;0.05814;0.41725;0.49017
8396;0.04861;0.0562;0.40457;0.4678
8397;0.0435;0.0502;0.36576;0.40193
8398;0.0401;0.04924;0.31856;0.33511
8399;0.03808;0.04735;0.28545;0.30856
8400;0.036;0.04357;0.257;0.28527
8401;0.03271;0.04352;0.28926;0.2839
8402;0.0319;0.04192;0.26302;0.27108
8403;0.0305;0.04012;0.25007;0.25995
8404;0.02919;0.03998;0.24073;0.24613
8405;0.0294;0.03947;0.25;0.23873
8406;0.03125;0.04097;0.27009;0.23736
8407;0.03574;0.04647;0.30381;0.23751
8408;0.04417;0.06288;0.391;0.24877
8409;0.0495;0.06666;0.40392;0.29105
8410;0.04235;0.05971;0.40392;0.29981
8411;0.04015;0.05907;0.39895;0.30213
8412;0.03823;0.05548;0.39246;0.28116
8413;0.03888;0.05685;0.37613;0.27007
8414;0.03905;0.0558;0.35171;0.25475
8415;0.0396;0.05704;0.36151;0.26687
8416;0.04252;0.0577;0.3921;0.2835
8417;0.04257;0.05736;0.38232;0.30513
8418;0.04283;0.05838;0.3973;0.33542
8419;0.03879;0.05355;0.39442;0.32401
8420;0.03674;0.04954;0.3901;0.29199
8421;0.03399;0.04236;0.34198;0.26407
8422;0.03269;0.04129;0.30678;0.24593
8423;0.03028;0.04194;0.29438;0.21608
8424;0.02815;0.03328;0.2694;0.19986
8425;0.02195;0.03547;0.31012;0.17627
8426;0.02539;0.03404;0.27821;0.16867
8427;0.02635;0.03356;0.25824;0.17028
8428;0.02604;0.03351;0.26989;0.17211
8429;0.02839;0.0336;0.2554;0.17243
8430;0.03019;0.03595;0.23785;0.16949
8431;0.03619;0.03874;0.2782;0.1683
8432;0.04205;0.05083;0.2996;0.17722
8433;0.04745;0.05287;0.31308;0.20972
8434;0.04571;0.04804;0.33528;0.20965
8435;0.04448;0.045;0.3241;0.21809
8436;0.04814;0.04325;0.31269;0.21612
8437;0.04645;0.04233;0.28658;0.1858
8438;0.04679;0.0421;0.28716;0.22443
8439;0.04785;0.0451;0.2868;0.2295
8440;0.0479;0.05438;0.2747;0.23986
8441;0.051;0.05498;0.31101;0.23357
8442;0.05419;0.06397;0.33253;0.22947
8443;0.051;0.05337;0.29093;0.22065
8444;0.0463;0.0539;0.1999;0.20829
8445;0.04385;0.0459;0.17807;0.13002
8446;0.03915;0.04504;0.12771;0.16308
8447;0.0359;0.0451;0.09978;0.14593
8448;0.03219;0.03896;0.08049;0.11528
8449;0.02908;0.04;0.083;0.1201
8450;0.02641;0.0367;0.07192;0.10584
8451;0.02672;0.03658;0.0699;0.09236
8452;0.0248;0.03577;0.05007;0.0761
8453;0.02597;0.03512;0.04268;0.07772
8454;0.02724;0.03583;0.03085;0.10911
8455;0.03156;0.04007;0.02183;0.17536
8456;0.04;0.05075;0.05996;0.24003
8457;0.04295;0.05724;0.07097;0.24957
8458;0.03962;0.05163;0.08603;0.24885
8459;0.03786;0.04855;0.0868;0.24885
8460;0.03769;0.04668;0.10761;0.24705
8461;0.03687;0.04075;0.10003;0.2487
8462;0.03741;0.03963;0.08578;0.2458
8463;0.03801;0.04655;0.0877;0.24943
8464;0.03872;0.04829;0.09999;0.24881
8465;0.04046;0.04904;0.13378;0.24902
8466;0.04031;0.05098;0.18181;0.24885
8467;0.03991;0.0424;0.19776;0.24885
8468;0.03895;0.04217;0.20409;0.22711
8469;0.03569;0.04154;0.22512;0.18771
8470;0.03509;0.03829;0.23901;0.17465
8471;0.03295;0.03523;0.328;0.16633
8472;0.02722;0.03046;0.20747;0.12006
8473;0.02656;0.03462;0.15925;0.10819
8474;0.02595;0.03406;0.15205;0.09241
8475;0.0233;0.03232;0.14891;0.09245
8476;0.01901;0.0282;0.14551;0.07635
8477;0.02459;0.0248;0.1369;0.08194
8478;0.02503;0.02627;0.13827;0.09921
8479;0.02692;0.02297;0.30512;0.14999
8480;0.03257;0.02606;0.39695;0.19968
8481;0.0354;0.03017;0.43642;0.2234
8482;0.03301;0.03431;0.41003;0.22514
8483;0.03067;0.03111;0.37378;0.22037
8484;0.03004;0.03332;0.36485;0.22734
8485;0.02817;0.03414;0.33309;0.21923
8486;0.02684;0.03124;0.36835;0.21622
8487;0.027;0.03077;0.40492;0.22818
8488;0.03028;0.03418;0.42882;0.22501
8489;0.03351;0.03867;0.43997;0.22765
8490;0.03729;0.03925;0.46008;0.22899
8491;0.03748;0.04443;0.46598;0.23443
8492;0.037;0.03928;0.44273;0.23
8493;0.03401;0.03135;0.424;0.22824
8494;0.02733;0.03076;0.37318;0.22949
8495;0.02697;0.03414;0.34099;0.21116
8496;0.02682;0.03401;0.30274;0.18465
8497;0.01811;0.03058;0.2839;0.18211
8498;0.01361;0.03173;0.29809;0.17476
8499;0.01;0.03408;0.2932;0.17893
8500;0.00915;0.02996;0.29414;0.16793
8501;0.00782;0.02985;0.29112;0.16896
8502;0.01283;0.02973;0.32248;0.18
8503;0.02136;0.03214;0.39998;0.21857
8504;0.02748;0.03199;0.47102;0.25316
8505;0.03123;0.03698;0.51002;0.273
8506;0.0359;0.04519;0.51358;0.26984
8507;0.03594;0.04349;0.50339;0.25171
8508;0.03599;0.04395;0.48;0.24824
8509;0.03607;0.04829;0.45726;0.23896
8510;0.03595;0.0451;0.46;0.23289
8511;0.03621;0.0429;0.47621;0.24102
8512;0.03699;0.04268;0.50513;0.22896
8513;0.03983;0.04491;0.53991;0.22479
8514;0.0422;0.0503;0.62;0.24601
8515;0.03776;0.05214;0.6001;0.23499
8516;0.03692;0.04609;0.52;0.22581
8517;0.03198;0.04524;0.47059;0.21119
8518;0.0302;0.04013;0.40825;0.18791
8519;0.02801;0.04464;0.35106;0.17058
8520;0.02304;0.03801;0.29797;0.14009
8521;0.01843;0.0393;0.35865;0.1589
8522;0.00839;0.0348;0.34819;0.1456
8523;0.0122;0.03365;0.33563;0.14019
8524;0.00552;0.03293;0.31755;0.13241
8525;0.00425;0.03365;0.322;0.12822
8526;0.00658;0.03798;0.35328;0.15592
8527;0.00931;0.04426;0.41946;0.18386
8528;0.01942;0.05046;0.50534;0.22472
8529;0.02807;0.05514;0.52059;0.2244
8530;0.03304;0.05368;0.50693;0.22372
8531;0.03564;0.05368;0.48551;0.2254
8532;0.0376;0.05316;0.42925;0.2244
8533;0.03754;0.0555;0.39569;0.22404
8534;0.03708;0.05226;0.40054;0.21682
8535;0.03733;0.04905;0.47113;0.21329
8536;0.03709;0.04548;0.49943;0.21039
8537;0.03901;0.0447;0.5055;0.21319
8538;0.04;0.04491;0.5292;0.21419
8539;0.03868;0.03754;0.50371;0.2244
8540;0.037;0.03072;0.45028;0.22182
8541;0.03477;0.01994;0.37945;0.20107
8542;0.03178;0.01469;0.34788;0.18371
8543;0.02801;0.0133;0.33615;0.17096
8544;0.01867;0.00003;0.28;0.16167
8545;0.00689;0.00149;0.3127;0.14872
8546;-0.00031;-0.00002;0.30051;0.14872
8547;-0.00485;-0.00751;0.26277;0.14639
8548;-0.00675;-0.0098;0.25551;0.13787
8549;-0.00539;-0.00722;0.25928;0.141
8550;0.00216;-0.00113;0.32756;0.14855
8551;0.02284;0.00134;0.38851;0.16945
8552;0.0306;0.02725;0.41701;0.18919
8553;0.035;0.02999;0.45006;0.217
8554;0.037;0.03227;0.4204;0.2222
8555;0.03651;0.02795;0.36442;0.22509
8556;0.034;0.03322;0.38;0.22193
8557;0.03266;0.03427;0.34692;0.22391
8558;0.03075;0.03411;0.30026;0.22891
8559;0.0359;0.03626;0.29931;0.22592
8560;0.03742;0.04495;0.30681;0.22005
8561;0.03718;0.04905;0.35;0.22206
8562;0.04;0.05591;0.35504;0.21402
8563;0.04093;0.05415;0.29498;0.20993
8564;0.0389;0.0539;0.23093;0.19844
8565;0.03598;0.04787;0.20679;0.18134
8566;0.0292;0.04228;0.1505;0.152
8567;0.02726;0.04398;0.1383;0.14874
8568;0.01403;0.04;0.09885;0.1199
8569;0.0004;0.0386;0.11006;0.0812
8570;-0.00299;0.0342;0.09851;0.0504
8571;-0.00519;0.03357;0.09194;0.05
8572;-0.00745;0.03355;0.10017;0.03252
8573;-0.00499;0.03536;0.11009;0.036
8574;-0.0017;0.03976;0.11;0.04848
8575;-0.00323;0.0439;0.08888;0.05753
8576;0.01492;0.04672;0.158;0.0982
8577;0.02539;0.05294;0.20773;0.1222
8578;0.02947;0.05314;0.20181;0.14587
8579;0.03065;0.054;0.2031;0.13867
8580;0.03078;0.05593;0.2342;0.14004
8581;0.03105;0.056;0.24465;0.13778
8582;0.03175;0.05451;0.22094;0.13996
8583;0.03497;0.04997;0.22534;0.15099
8584;0.03717;0.04692;0.22865;0.15989
8585;0.03777;0.04675;0.26424;0.16305
8586;0.04;0.05208;0.27857;0.16634
8587;0.03651;0.05113;0.24309;0.14974
8588;0.03403;0.04482;0.24883;0.13879
8589;0.02838;0.04025;0.25;0.12967
8590;0.02787;0.03315;0.26703;0.12
8591;0.02701;0.03039;0.27433;0.1167
8592;0.0198;0.02585;0.24885;0.11078
8593;0.02295;0.00159;0.18025;0.12028
8594;0.0195;0.00457;0.15715;0.11211
8595;0.01584;0.00441;0.18407;0.10665
8596;0.01196;-0.00004;0.16222;0.09084
8597;0.01007;0.0015;0.135;0.0857
8598;0.01667;0.00939;0.12531;0.08565
8599;0.0101;0.00441;0.12803;0.08564
8600;0.01781;0.01679;0.14246;0.0927
8601;0.02645;0.0199;0.17447;0.1101
8602;0.0331;0.03028;0.20655;0.11328
8603;0.03162;0.03389;0.21806;0.1196
8604;0.03286;0.03593;0.22718;0.12136
8605;0.03088;0.03822;0.23007;0.10101
8606;0.02965;0.03688;0.22188;0.0956
8607;0.03054;0.03388;0.2231;0.09289
8608;0.03544;0.03619;0.226;0.11008
8609;0.0363;0.0384;0.23152;0.11291
8610;0.03737;0.0388;0.24481;0.13042
8611;0.03645;0.03632;0.2451;0.12038
8612;0.03546;0.03336;0.23222;0.11009
8613;0.03293;0.03286;0.23032;0.11821
8614;0.03365;0.0331;0.22457;0.10652
8615;0.03428;0.03332;0.22956;0.10225
8616;0.03209;0.02993;0.17912;0.1
8617;0.02795;0.0299;0.17837;0.0503
8618;0.02635;0.02261;0.15686;0.03698
8619;0.02634;0.016;0.15383;0.02702
8620;0.02558;0.01257;0.13326;0.0213
8621;0.02633;0.01294;0.12666;0.0179
8622;0.02837;0.01386;0.13024;0.01633
8623;0.02714;0.01302;0.13224;0.01811
8624;0.02678;0.01471;0.1625;0.02329
8625;0.03;0.02655;0.17439;0.03868
8626;0.03447;0.03406;0.18594;0.05357
8627;0.03495;0.03965;0.19935;0.0593
8628;0.03571;0.04538;0.20281;0.059
8629;0.03569;0.04331;0.1994;0.0549
8630;0.03496;0.03871;0.19373;0.02999
8631;0.03683;0.04098;0.1933;0.03264
8632;0.03853;0.04492;0.19339;0.03399
8633;0.03975;0.04938;0.19565;0.04763
8634;0.04255;0.05173;0.21755;0.05498
8635;0.04264;0.05087;0.21058;0.0522
8636;0.04092;0.04974;0.20775;0.05917
8637;0.03724;0.04708;0.19069;0.05843
8638;0.03678;0.0474;0.15549;0.05904
8639;0.03645;0.0479;0.1449;0.04855
8640;0.03475;0.04492;0.10008;0.01948
8641;0.03117;0.0398;0.09579;0.02336
8642;0.03002;0.03025;0.08623;0.00998
8643;0.02867;0.02671;0.08136;0.00569
8644;0.0287;0.01997;0.07896;0.005
8645;0.02919;0.01718;0.07604;0.01146
8646;0.03103;0.01736;0.09753;0.01959
8647;0.0331;0.01784;0.11005;0.03042
8648;0.03889;0.02179;0.13411;0.08096
8649;0.03855;0.02736;0.16452;0.0959
8650;0.04;0.0309;0.19817;0.10008
8651;0.04;0.02796;0.20436;0.09593
8652;0.04047;0.03087;0.19904;0.10842
8653;0.04015;0.02549;0.21004;0.11038
8654;0.04041;0.02006;0.20018;0.12436
8655;0.0422;0.01803;0.18843;0.13908
8656;0.04513;0.01868;0.18606;0.14332
8657;0.04653;0.01973;0.18042;0.14756
8658;0.04938;0.01922;0.205;0.15869
8659;0.04488;0.01682;0.2071;0.16469
8660;0.04399;0.01437;0.19605;0.15693
8661;0.03952;0.00925;0.16133;0.14756
8662;0.03667;0.00003;0.11105;0.1288
8663;0.03538;0.00002;0.11305;0.10784
8664;0.03357;-0.01008;0.087;0.08562
8665;0.03017;-0.00687;0.0744;0.04028
8666;0.0295;-0.01245;0.05999;0.03313
8667;0.02943;-0.01338;0.04692;0.01031
8668;0.0282;-0.01909;0.03622;0.00005
8669;0.02853;-0.0176;0.03786;0.00003
8670;0.0274;-0.02216;0.0486;0.0001
8671;0.0292;-0.03358;0.07559;0.01697
8672;0.03163;-0.0299;0.10196;0.03141
8673;0.03461;-0.01979;0.12223;0.04324
8674;0.03682;-0.0133;0.14296;0.06363
8675;0.03561;-0.01984;0.14216;0.06838
8676;0.03505;-0.0121;0.13516;0.05995
8677;0.0347;-0.02668;0.12659;0.05208
8678;0.03378;-0.03;0.11536;0.04709
8679;0.03491;-0.03306;0.10155;0.0711
8680;0.03586;-0.02996;0.09095;0.07108
8681;0.03986;-0.00777;0.1019;0.08577
